광역시도,시도,20-39세여자,20-39세합계,65세이상합계,인구수남자,인구수여자,인구수합계,소멸비율,소멸위기지역,ID,y,x,여성비,2030여성비
인천광역시,중구,14731.0,31402.0,15737.0,59839.0,55410.0,115249.0,1.8721484399822075,False,인천 중구,9,1,-1.9214917266093423,-3.088975224507995
전라남도,강진군,3162.0,6630.0,11655.0,18127.0,19626.0,37753.0,0.5425997425997426,True,강진,24,1,1.98527269356078,-2.307692307692305
전라남도,고흥군,4387.0,9582.0,25364.0,32556.0,35100.0,67656.0,0.3459233559375493,True,고흥,22,5,1.880099326002127,-4.216238781047799
전라남도,곡성군,2321.0,5081.0,9912.0,14786.0,15614.0,30400.0,0.46832122679580307,True,곡성,21,3,1.3618421052631557,-4.320015744932099
전라남도,광양시,19307.0,41977.0,17026.0,80012.0,75568.0,155580.0,2.2679431457770467,False,광양,21,5,-1.4282041393495315,-4.005765061819567
전라남도,구례군,2157.0,4702.0,8250.0,13342.0,14070.0,27412.0,0.5229090909090909,True,구례,20,4,1.327885597548517,-4.12590387069332
전라남도,나주시,11876.0,24969.0,23489.0,52528.0,51848.0,104376.0,1.0111967303844354,False,나주,22,1,-0.32574538208017256,-2.4370219071648824
전라남도,담양군,4293.0,9210.0,13329.0,23723.0,23506.0,47229.0,0.6441593517893315,True,담양,20,2,-0.22973173262190727,-3.387622149837133
전라남도,목포시,29543.0,61828.0,32445.0,118474.0,119265.0,237739.0,1.8211126521806134,False,목포,22,0,0.1663589061954518,-2.2174419356925656
전라남도,무안군,8880.0,18552.0,16175.0,41153.0,40956.0,82109.0,1.0979907264296753,False,무안,21,1,-0.11996248888672123,-2.134540750323416
전라남도,보성군,3273.0,7190.0,15269.0,21503.0,22966.0,44469.0,0.42871176894361124,True,보성,24,3,1.6449661561987017,-4.47844228094576
전라남도,순천시,34101.0,71228.0,37961.0,138959.0,139589.0,278548.0,1.7966333868970785,False,순천,22,4,0.11308643393598272,-2.124164654349414
전라남도,신안군,2925.0,7448.0,13811.0,22555.0,20097.0,42652.0,0.4235754109043516,True,신안,21,0,-2.881459251617746,-10.727712137486572
전라남도,여수시,32787.0,71444.0,46632.0,146565.0,142423.0,288988.0,1.406201749871333,False,여수,23,4,-0.716638753166221,-4.108112647668105
전라남도,영광군,5077.0,11079.0,14773.0,27724.0,27894.0,55618.0,0.6873350030460976,True,영광,19,1,0.152828221079504,-4.17456449138009
전라남도,영암군,5218.0,11928.0,13574.0,29253.0,27792.0,57045.0,0.7688227493738029,True,영암,23,1,-1.2805679726531682,-6.254191817572097
전라남도,완도군,4184.0,9485.0,15623.0,26285.0,26383.0,52668.0,0.5356205594316072,True,완도,25,2,0.09303561935141147,-5.888244596731685
전라남도,장성군,4202.0,9060.0,12546.0,23275.0,22829.0,46104.0,0.6698549338434561,True,장성,19,2,-0.48368905084157365,-3.620309050772624
전라남도,장흥군,3172.0,6994.0,12610.0,19670.0,20999.0,40669.0,0.5030927835051546,True,장흥,24,2,1.633922643782737,-4.6468401486988835
전라남도,진도군,2435.0,5438.0,10105.0,15701.0,16377.0,32078.0,0.48193963384463134,True,진도,24,0,1.0536816509757463,-5.22250827510114
전라남도,함평군,2529.0,5700.0,11302.0,17047.0,17350.0,34397.0,0.44753141036984606,True,함평,20,1,0.44044538767915586,-5.631578947368421
전라남도,해남군,6448.0,13346.0,21549.0,36538.0,38583.0,75121.0,0.5984500440855725,True,해남,23,0,1.361137365051046,-1.6858983965233054
전라남도,화순군,6342.0,13044.0,15516.0,32113.0,33190.0,65303.0,0.8174787316318639,True,화순,21,4,0.8246175520267074,-1.3799448022079108
전라북도,고창군,4926.0,11017.0,17857.0,29927.0,30670.0,60597.0,0.5517164137313099,True,고창,18,1,0.6130666534646889,-5.287283289461742
전라북도,군산시,32329.0,69517.0,42810.0,140793.0,136758.0,277551.0,1.5103480495211399,False,군산,16,2,-0.7268934358009904,-3.494828603075506
전라북도,김제시,7493.0,16491.0,24850.0,43527.0,44255.0,87782.0,0.6030583501006036,True,김제,17,3,0.41466359845981904,-4.563095021526892
전라북도,남원시,7551.0,16010.0,20711.0,41341.0,42847.0,84188.0,0.7291777316401912,True,남원,18,5,0.8944267591580735,-2.835727670206123
전라북도,덕진구,38843.0,79876.0,36231.0,144270.0,145629.0,289899.0,2.1441859181364027,False,전주 덕진,18,3,0.23439197789575372,-1.3708748560268436
전라북도,무주군,1906.0,4217.0,7527.0,12371.0,12578.0,24949.0,0.5064434701740401,True,무주,16,5,0.41484628642430854,-4.801991937396255
전라북도,부안군,4679.0,10411.0,16469.0,28268.0,28737.0,57005.0,0.5682190782682616,True,부안,17,2,0.41136742391018055,-5.057151090193063
전라북도,순창군,2577.0,5258.0,9193.0,14427.0,15522.0,29949.0,0.5606439682367018,True,순창,20,3,1.8281077832314918,-0.9889691898060105
전라북도,완산구,48028.0,97772.0,45324.0,176778.0,185067.0,361845.0,2.1193186832583177,False,전주 완산,19,3,1.145379927869672,-0.8775518553369055
전라북도,완주군,10560.0,22480.0,18813.0,48950.0,46530.0,95480.0,1.1226279700207304,False,완주,17,4,-1.2672811059907807,-3.024911032028471
전라북도,익산시,35280.0,74968.0,48531.0,149740.0,150739.0,300479.0,1.4539160536564257,False,익산,16,3,0.1662345787892039,-2.939921032974069
전라북도,임실군,2354.0,5558.0,9552.0,15387.0,14810.0,30197.0,0.49288107202680065,True,임실,19,4,-0.9553929198264755,-7.64663548038863
전라북도,장수군,1902.0,4177.0,6974.0,11681.0,11947.0,23628.0,0.5454545454545454,True,장수,17,5,0.5628914846791955,-4.464926981086903
전라북도,정읍시,10614.0,22997.0,28228.0,57008.0,58165.0,115173.0,0.752019271645175,True,정읍,18,2,0.5022878626066873,-3.8461538461538436
전라북도,진안군,1998.0,4238.0,8133.0,13037.0,13032.0,26069.0,0.4913316119513095,True,진안,18,4,-0.009589934404846678,-2.8551203397829186
제주특별자치도,서귀포시,18676.0,39298.0,30030.0,86568.0,84364.0,170932.0,1.2438228438228438,False,서귀포,26,5,-0.6447008166990398,-2.4759529747060913
제주특별자치도,제주시,60255.0,124184.0,59159.0,235977.0,234688.0,470665.0,2.0370526885173854,False,제주,25,5,-0.13693391265549582,-1.479256586999933
충청남도,계룡시,5071.0,10317.0,3847.0,21148.0,21486.0,42634.0,2.636340005198856,False,계룡,14,4,0.3963972416381245,-0.8481147620432283
충청남도,공주시,10967.0,24195.0,24213.0,55221.0,54710.0,109931.0,0.9058770082187255,True,공주,12,4,-0.232418517069799,-4.672452986154163
충청남도,금산군,4454.0,9902.0,14606.0,27558.0,27054.0,54612.0,0.6098863480761331,True,금산,15,3,-0.4614370468028983,-5.019188042819634
충청남도,논산시,11900.0,26011.0,28057.0,61724.0,61489.0,123213.0,0.8482731582136366,True,논산,14,3,-0.09536331393603104,-4.250124947137751
충청남도,당진시,19356.0,44326.0,27445.0,87388.0,79242.0,166630.0,1.410530151211514,False,당진,12,1,-2.4443377543059475,-6.332626449487883
충청남도,동남구,35222.0,73245.0,30187.0,131135.0,127784.0,258919.0,2.333587305793885,False,천안 동남,11,2,-0.6471135760604652,-1.9120759096184048
충청남도,보령시,9590.0,21904.0,22968.0,52521.0,51352.0,103873.0,0.8350748867990248,True,보령,13,2,-0.5627063818316624,-6.218042366691018
충청남도,부여군,5348.0,12170.0,20772.0,34837.0,35350.0,70187.0,0.5149239360677835,True,부여,14,2,0.36545229173493565,-6.055875102711584
충청남도,서북구,57966.0,121489.0,26814.0,182987.0,176049.0,359036.0,4.323562318191989,False,천안 서북,11,3,-0.9661983756503512,-2.2870383326885566
충청남도,서산시,19196.0,42896.0,28030.0,87770.0,83018.0,170788.0,1.3696753478415984,False,서산,13,1,-1.3911984448556125,-5.249906751212236
충청남도,서천군,4142.0,9361.0,17584.0,27539.0,28473.0,56012.0,0.4711101000909918,True,서천,15,2,0.8337499107334168,-5.752590535199231
충청남도,아산시,42296.0,89939.0,35067.0,155692.0,147237.0,302929.0,2.412296461060256,False,아산,11,1,-1.3955415295333229,-2.972570297646182
충청남도,예산군,6665.0,15115.0,22006.0,40827.0,40512.0,81339.0,0.6057438880305371,True,예산,12,3,-0.19363405008667178,-5.904730400264635
충청남도,청양군,2410.0,5617.0,10329.0,16389.0,16364.0,32753.0,0.4666473037080066,True,청양,13,3,-0.038164442951788,-7.0945344489941276
충청남도,태안군,5271.0,12227.0,16868.0,32260.0,31640.0,63900.0,0.6249703580744606,True,태안,11,0,-0.48513302034428607,-6.890488263678746
충청남도,홍성군,10428.0,22119.0,21315.0,49769.0,50202.0,99971.0,0.9784658691062632,True,홍성,12,2,0.21656280321292742,-2.8550115285501168
충청북도,괴산군,2726.0,6332.0,11592.0,19773.0,19200.0,38973.0,0.47032436162870944,True,괴산,12,8,-0.7351243168347343,-6.948831332912192
충청북도,단양군,2289.0,5196.0,7897.0,15362.0,15141.0,30503.0,0.5797138153729264,True,단양,11,7,-0.3622594498901732,-5.946882217090072
충청북도,보은군,2498.0,5595.0,10187.0,17093.0,17128.0,34221.0,0.49042897810935504,True,보은,13,8,0.0511381900002883,-5.352993744414658
충청북도,상당구,21071.0,44430.0,23576.0,86804.0,86897.0,173701.0,1.7874957583983713,False,청주 상당,14,6,0.026770139492571232,-2.5748368219671414
충청북도,서원구,29168.0,60978.0,24187.0,107866.0,109254.0,217120.0,2.4118741472691942,False,청주 서원,14,7,0.31963890935887695,-2.1663550788809105
충청북도,영동군,4217.0,9586.0,13750.0,25248.0,25304.0,50552.0,0.6133818181818181,True,영동,15,7,0.055388510840326255,-6.008762779052784
충청북도,옥천군,4445.0,9818.0,13255.0,26251.0,26016.0,52267.0,0.6706903055450774,True,옥천,15,6,-0.22480723974974692,-4.726013444693422
충청북도,음성군,10179.0,22863.0,16906.0,51372.0,46415.0,97787.0,1.2041878622974092,False,음성,11,5,-2.5345904874881144,-5.478283689804487
충청북도,제천시,14279.0,30842.0,24131.0,68444.0,68073.0,136517.0,1.183456964071112,False,제천,10,7,-0.13588051304965765,-3.7027430127747896
충청북도,증평군,4554.0,10085.0,5323.0,19110.0,18198.0,37308.0,1.7110651888033064,False,증평,13,6,-1.2222579607590878,-4.8438274665344565
충청북도,진천군,7622.0,17013.0,11306.0,36387.0,33563.0,69950.0,1.348310631523085,False,진천,12,5,-2.0185847033595437,-5.198965496972901
충청북도,청원구,27805.0,60021.0,20331.0,97006.0,93807.0,190813.0,2.735231911858738,False,청주 청원,13,7,-0.8382552551450873,-3.6745472417987033
충청북도,충주시,22757.0,49357.0,34790.0,104877.0,103473.0,208350.0,1.3082494969818914,False,충주,12,6,-0.33693304535636903,-3.8930648135016286
충청북도,흥덕구,37675.0,78608.0,23459.0,127647.0,125916.0,253563.0,3.2119868707106014,False,청주 흥덕,12,7,-0.3413352894546917,-2.072308162019132
